Gender,Race,Age,City,State,Weapon,Relationship,Solved,KMeans_Cluster,GMM_Cluster,DBSCAN_Cluster
Male,Native American/Alaska Native,24,Cook,Illinois,Handgun,Stranger,Yes,1,3,-1
Male,White,21,Maricopa,Arizona,Fire,Friend,Yes,1,2,-1
Female,Black,37,Roanoke,Virginia,Handgun,Acquaintance,Yes,1,0,-1
Male,White,28,Webb,Texas,Suffocation,,No,1,1,-1
Male,White,30,Virginia Beach,Virginia,Handgun,Acquaintance,Yes,1,4,-1
Female,White,27,Middlesex,New Jersey,Handgun,Girlfriend,Yes,1,0,-1
Male,Black,27,Essex,New Jersey,Handgun,,No,1,3,36
Male,,50,Sacramento,California,Knife,Stranger,Yes,0,2,-1
Male,Black,1,Duval,Florida,,,No,1,3,-1
Male,White,67,Essex,New York,Handgun,,No,0,4,-1
Male,Black,39,Wayne,Michigan,Handgun,Acquaintance,Yes,1,3,17
Female,Black,27,Philadelphia,Pennsylvania,Strangulation,,No,1,2,-1
Male,Black,21,Hinds,Mississippi,Handgun,Stranger,Yes,1,3,-1
Male,White,61,Laurel,Kentucky,Handgun,Acquaintance,Yes,0,4,-1
Female,White,17,Clark,Nevada,Blunt Object,Stranger,Yes,1,2,-1
Female,Black,25,Orleans,Louisiana,Handgun,,No,1,2,-1
Female,White,24,Victoria,Texas,Blunt Object,,No,1,0,-1
Male,White,27,Onslow,North Carolina,Blunt Object,Stranger,Yes,1,1,-1
Male,Black,38,Los Angeles,California,Handgun,,No,1,3,27
Male,Black,35,Hinds,Mississippi,Handgun,Stranger,Yes,1,3,-1
Male,White,25,New York,New York,Handgun,,Yes,1,2,1
Female,White,27,Palm Beach,Florida,Blunt Object,,No,1,2,-1
Female,White,9,Sacramento,California,Knife,Family,Yes,1,2,-1
Female,Black,24,Grafton,New Hampshire,Knife,Acquaintance,Yes,1,0,-1
Male,Black,31,Cumberland,Virginia,Shotgun,Acquaintance,Yes,1,2,-1
Male,White,34,Vanderburgh,Indiana,Blunt Object,Acquaintance,Yes,1,4,-1
Female,White,14,New York,New York,Handgun,Girlfriend,Yes,1,2,-1
Male,White,30,St. Louis city,Missouri,Handgun,Stranger,Yes,1,2,-1
Female,Black,16,Gaston,North Carolina,Handgun,,Yes,1,2,-1
Female,White,35,Richland,Ohio,Blunt Object,Girlfriend,Yes,0,2,-1
Male,White,59,Dallas,Texas,Knife,,Yes,0,2,-1
Male,White,38,New York,New York,Handgun,,Yes,1,2,1
Male,White,19,New York,New York,Handgun,,No,1,2,1
Male,Black,18,New York,New York,Handgun,,Yes,1,2,7
Male,White,23,Fresno,California,Handgun,,No,1,2,38
Male,White,38,Maricopa,Arizona,Handgun,,No,1,2,84
Female,White,47,Fayette,Pennsylvania,Rifle,Wife,Yes,0,0,-1
Female,White,16,Cook,Illinois,Handgun,,Yes,1,2,-1
Male,White,15,Mobile,Alabama,Handgun,Friend,Yes,1,2,-1
Male,White,48,Fort Bend,Texas,Knife,,No,0,2,-1
Male,White,21,San Bernardino,California,Knife,,No,1,2,-1
Male,White,34,Onondaga,New York,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,27,New York,New York,Handgun,,No,1,2,7
Male,White,21,Riverside,California,Knife,,No,1,2,-1
Male,Black,23,New York,New York,Handgun,,No,1,2,7
Female,White,20,Suffolk,Massachusetts,Blunt Object,,No,1,2,-1
Male,Black,12,Sumter,South Carolina,Rifle,Stranger,Yes,1,3,-1
Male,White,44,Mobile,Alabama,Shotgun,Stepfather,Yes,0,2,-1
Male,White,32,Washoe,Nevada,Knife,Acquaintance,Yes,1,4,-1
Female,Black,25,Broward,Florida,Strangulation,,No,1,2,-1
Female,Black,30,Jefferson,Kentucky,Handgun,,No,1,2,-1
Male,Black,30,St. Louis city,Missouri,Handgun,,No,1,2,47
Male,Black,33,San Francisco,California,Handgun,,No,1,3,-1
Male,White,20,Los Angeles,California,Handgun,,Yes,1,2,16
Male,Black,39,Denver,Colorado,Knife,Stranger,Yes,1,2,-1
Male,Black,30,Wayne,Michigan,Firearm,,No,1,3,55
Male,Black,18,Jefferson,Kentucky,Handgun,,No,1,2,86
Male,Black,52,Alameda,California,Firearm,,No,0,2,-1
Male,White,26,East Baton Rouge,Louisiana,Handgun,,Yes,1,4,-1
Female,Black,30,Cook,Illinois,Knife,Girlfriend,Yes,1,2,-1
Male,Black,31,Cook,Illinois,Handgun,Acquaintance,Yes,1,3,28
Female,White,24,Pottawattamie,Iowa,Suffocation,Girlfriend,Yes,1,0,-1
Male,Black,20,Cook,Illinois,Handgun,Acquaintance,Yes,1,3,28
Female,White,69,Los Angeles,California,Knife,Mother,Yes,0,2,-1
Male,White,24,Monterey,California,Knife,,Yes,1,1,-1
Male,Black,29,Delaware,Indiana,Handgun,Acquaintance,Yes,1,4,-1
Female,White,28,Los Angeles,California,Knife,Stranger,Yes,1,2,-1
Male,White,51,Palm Beach,Florida,Handgun,,Yes,0,2,-1
Male,White,29,Hall,Nebraska,Rifle,Acquaintance,Yes,1,1,-1
Male,White,28,Sebastian,Arkansas,Fire,,Yes,1,1,-1
Male,White,57,San Jacinto,Texas,Shotgun,Brother,Yes,0,2,-1
Male,White,49,Multnomah,Oregon,Blunt Object,Acquaintance,Yes,0,2,-1
Male,Black,19,New York,New York,Firearm,Friend,Yes,1,2,-1
Female,White,28,Riverside,California,Knife,Acquaintance,Yes,1,2,-1
Male,Black,30,Jackson,Missouri,Handgun,,No,1,2,40
Female,White,34,Tioga,Pennsylvania,Shotgun,Girlfriend,Yes,1,0,-1
Female,Black,21,Cook,Illinois,,,Yes,1,2,-1
Female,White,85,Pima,Arizona,Blunt Object,Stranger,Yes,0,2,-1
Male,White,26,San Francisco,California,Handgun,Stranger,No,1,2,-1
Male,White,27,Hillsborough,Florida,Knife,Stranger,Yes,1,2,-1
Male,Black,46,Cuyahoga,Ohio,Firearm,Stepson,Yes,0,3,-1
Female,White,24,Genesee,Michigan,Blunt Object,,No,1,2,-1
Male,White,16,Weber,Utah,Handgun,Brother,Yes,1,1,-1
Male,White,83,Kalamazoo,Michigan,,Stranger,Yes,0,2,-1
Male,Black,4,Washington,Louisiana,Fire,Family,Yes,1,3,-1
Male,White,35,Alameda,California,,Acquaintance,Yes,1,2,-1
Male,White,24,Lubbock,Texas,Firearm,,No,1,2,-1
Male,White,24,Philadelphia,Pennsylvania,Handgun,,Yes,1,2,44
Male,White,26,Arapahoe,Colorado,Handgun,Stranger,Yes,1,1,-1
Male,White,19,Kern,California,Rifle,,Yes,1,2,-1
Female,White,43,Spartanburg,South Carolina,Handgun,Girlfriend,Yes,0,2,-1
Male,White,21,Napa,California,Handgun,Stranger,Yes,1,1,-1
Male,,33,De Kalb,Georgia,Handgun,,No,1,2,-1
Female,White,34,San Diego,California,Knife,Wife,Yes,1,2,-1
Male,Black,18,East Baton Rouge,Louisiana,Handgun,Acquaintance,Yes,1,3,15
Male,Black,51,Maricopa,Arizona,Handgun,Acquaintance,Yes,0,2,-1
Female,Black,26,Essex,New Jersey,Knife,,No,1,2,-1
Female,Black,48,Bedford,Virginia,Handgun,Acquaintance,Yes,0,0,-1
Male,White,37,Fresno,California,Handgun,,Yes,1,2,38
Male,White,87,Northampton,Pennsylvania,Knife,,Yes,0,2,-1
Male,Black,19,Los Angeles,California,Handgun,,Yes,1,3,27
Female,White,22,Bexar,Texas,Shotgun,Wife,Yes,1,2,-1
Male,White,33,Maricopa,Arizona,Handgun,,No,1,2,84
Male,White,51,Calhoun,Alabama,Handgun,Acquaintance,Yes,0,2,-1
Male,White,17,Spokane,Washington,Handgun,,Yes,1,2,-1
Male,Black,35,Chesapeake,Virginia,Blunt Object,Acquaintance,Yes,1,3,-1
Male,Black,41,De Kalb,Georgia,Handgun,Stranger,Yes,1,2,-1
Female,Black,52,New York,New York,Knife,,No,0,2,-1
Male,White,35,Austin,Texas,Blunt Object,,No,1,1,-1
Female,Black,22,Los Angeles,California,Handgun,Stranger,Yes,1,2,-1
Male,Black,99,Jefferson,Alabama,Handgun,,No,0,2,-1
Male,White,27,District of Columbia,District of Columbia,Knife,,No,1,2,-1
Male,Black,31,Harris,Texas,Handgun,,Yes,1,2,63
Female,White,74,Salt Lake,Utah,Rifle,Mother,Yes,0,2,-1
Male,White,32,Riverside,California,Rifle,,Yes,1,2,-1
Male,Black,34,Dallas,Texas,Rifle,Friend,Yes,1,2,-1
Female,Black,31,New York,New York,Knife,,No,1,2,-1
Female,Asian/Pacific Islander,26,Santa Clara,California,Knife,Sister,Yes,1,0,-1
Male,White,1,Cameron,Texas,Blunt Object,Acquaintance,Yes,1,1,-1
Male,White,14,Tompkins,New York,Blunt Object,Son,Yes,1,1,-1
Male,Black,22,De Kalb,Georgia,Handgun,Acquaintance,Yes,1,2,26
Male,White,49,Lawrence,Alabama,Handgun,,No,0,4,-1
Male,White,30,San Joaquin,California,Handgun,Stranger,Yes,1,2,-1
Female,Black,44,Wayne,Michigan,Handgun,,No,1,2,68
Male,Black,99,Richland,South Carolina,Handgun,,Yes,0,3,-1
Female,White,59,Santa Rosa,Florida,,Wife,Yes,0,4,-1
Male,White,56,Norfolk,Virginia,Handgun,,No,0,4,-1
Male,Black,54,Lauderdale,Mississippi,Blunt Object,Friend,Yes,0,2,-1
Male,Black,48,Cook,Illinois,,,No,0,3,28
Male,Black,99,Baltimore city,Maryland,,,No,0,2,-1
Male,Black,20,Fairfield,Connecticut,Firearm,,No,1,2,-1
Male,Black,33,Dallas,Texas,Handgun,,Yes,1,2,23
Female,White,17,Multnomah,Oregon,Strangulation,,No,1,2,-1
Male,Black,23,Dade,Florida,Rifle,Acquaintance,Yes,1,2,-1
Male,Black,48,Mecklenburg,North Carolina,Handgun,Boyfriend,Yes,0,3,-1
Male,Black,27,Monroe,New York,Handgun,,No,1,3,87
Male,White,44,Davidson,Tennessee,Handgun,Stranger,No,0,2,-1
Male,Black,31,Newport News,Virginia,Handgun,,Yes,1,3,-1
Male,White,1,Sedgwick,Kansas,Handgun,Son,Yes,1,1,-1
Male,Black,30,Trumbull,Ohio,Shotgun,Acquaintance,Yes,1,2,-1
Female,Black,0,Genesee,Michigan,Blunt Object,,Yes,1,2,-1
Female,White,65,Shelby,Tennessee,Handgun,Mother,Yes,0,2,-1
Male,Black,64,St. Louis city,Missouri,Strangulation,,No,0,2,-1
Male,Black,26,Shelby,Tennessee,Handgun,Acquaintance,Yes,1,2,46
Male,White,24,Santa Clara,California,Handgun,Stranger,Yes,1,2,-1
Female,,99,Erie,New York,,,No,0,2,-1
Male,Black,51,Mecklenburg,North Carolina,Handgun,Acquaintance,Yes,0,3,-1
Male,Black,29,Dougherty,Georgia,Knife,Stranger,Yes,1,3,-1
Male,White,15,Sonoma,California,Handgun,,No,1,4,-1
Male,White,22,Lehigh,Pennsylvania,Handgun,Acquaintance,Yes,1,2,-1
Female,White,86,Lane,Oregon,Handgun,Acquaintance,Yes,0,2,-1
Male,White,99,Jackson,Michigan,Knife,,Yes,0,2,-1
Female,White,27,Plymouth,Massachusetts,Knife,Stranger,Yes,1,2,-1
Male,White,57,Klamath,Oregon,Handgun,Husband,Yes,0,4,-1
Male,Black,22,San Bernardino,California,Handgun,,No,1,2,67
Female,White,0,Spokane,Washington,,,Yes,1,2,-1
Female,White,55,Los Angeles,California,Handgun,,No,0,2,-1
Female,White,29,Howard,Maryland,Handgun,Acquaintance,Yes,1,0,-1
Female,White,40,Harnett,North Carolina,Rifle,Girlfriend,Yes,0,0,-1
Female,White,47,Mills,Iowa,,Mother,Yes,0,0,-1
Male,White,30,Citrus,Florida,Strangulation,,No,1,1,-1
Male,White,42,Summit,Ohio,Handgun,Stranger,Yes,0,2,-1
Male,Black,50,Wayne,Michigan,Firearm,,No,0,3,55
Male,Black,27,District of Columbia,District of Columbia,Firearm,,Yes,1,2,42
Male,White,0,Los Angeles,California,Drowning,Son,Yes,1,1,-1
Female,White,29,Dallas,Texas,Blunt Object,,No,1,2,-1
Male,White,42,Harris,Texas,Blunt Object,,No,0,2,-1
Female,White,28,Polk,Florida,Handgun,Wife,Yes,1,2,-1
Male,White,35,Linn,Oregon,Strangulation,Friend,Yes,1,4,-1
Male,Black,35,Richland,South Carolina,Blunt Object,Acquaintance,Yes,1,3,-1
Male,Black,27,Baltimore city,Maryland,Handgun,,No,1,2,6
Male,White,24,Harris,Texas,,Stranger,Yes,1,2,50
Male,White,99,Wharton,Texas,Handgun,Stranger,Yes,0,2,-1
Male,White,26,Los Angeles,California,Firearm,,No,1,2,54
Male,White,47,St. Louis city,Missouri,Handgun,,No,0,2,-1
Male,Black,29,Charleston,South Carolina,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,31,Orleans,Louisiana,Handgun,Acquaintance,Yes,1,2,22
Male,Black,52,Baltimore city,Maryland,Handgun,,Yes,0,2,6
Female,White,49,Bergen,New Jersey,Blunt Object,Acquaintance,Yes,0,4,-1
Male,Black,28,Wayne,Michigan,Rifle,Acquaintance,Yes,1,3,-1
Male,Black,20,Los Angeles,California,Handgun,Stranger,Yes,1,3,45
Male,Black,31,Contra Costa,California,Handgun,,No,1,2,-1
Female,White,0,Jefferson,Kentucky,,Daughter,Yes,1,2,-1
Male,White,17,Pima,Arizona,Handgun,Stranger,Yes,1,2,-1
Male,White,34,El Paso,Texas,Knife,Acquaintance,Yes,1,4,-1
Male,White,32,Suffolk,Massachusetts,Blunt Object,,No,1,2,-1
Male,White,56,Ventura,California,Handgun,Stranger,Yes,0,1,-1
Male,Black,14,Kern,California,Knife,Acquaintance,Yes,1,2,-1
Male,White,61,San Diego,California,Handgun,Father,Yes,0,2,-1
Male,Black,26,Harris,Texas,Knife,Boyfriend,Yes,1,3,-1
Male,White,19,Los Angeles,California,Handgun,,Yes,1,2,16
Male,White,36,Tarrant,Texas,Handgun,Acquaintance,Yes,1,2,77
Male,White,40,Jackson,Missouri,Firearm,Acquaintance,Yes,0,2,-1
Male,White,15,Lake,Indiana,Firearm,,No,1,2,-1
Male,White,60,Franklin,Ohio,Blunt Object,,No,0,2,-1
Male,Black,19,Monroe,New York,Handgun,,No,1,3,87
Female,Black,24,Forsyth,North Carolina,Knife,Friend,Yes,1,0,-1
Male,Black,15,Wayne,Michigan,Handgun,Acquaintance,Yes,1,3,17
Male,Black,45,Los Angeles,California,Rifle,,No,1,3,-1
Female,White,39,Kanawha,West Virginia,Firearm,Friend,Yes,0,0,-1
Male,Black,58,Pulaski,Arkansas,Blunt Object,Acquaintance,Yes,0,2,-1
Male,Black,1,Broward,Florida,Blunt Object,Son,Yes,1,3,-1
Male,White,29,Randolph,North Carolina,Handgun,Acquaintance,Yes,1,2,-1
Female,White,76,Oneida,New York,Knife,Stranger,Yes,0,2,-1
Male,Asian/Pacific Islander,18,San Diego,California,Handgun,,No,1,2,-1
Male,Black,44,Washington,Mississippi,Blunt Object,,No,1,3,-1
Female,Black,43,Tallapoosa,Alabama,Shotgun,Common-Law Wife,Yes,0,0,-1
Male,White,35,Tompkins,New York,Shotgun,Acquaintance,Yes,1,1,-1
Male,White,23,Santa Clara,California,Shotgun,Stranger,No,1,2,-1
Male,Black,23,Jefferson,Kentucky,Handgun,,Yes,1,2,86
Male,White,21,Maricopa,Arizona,Handgun,Acquaintance,Yes,1,2,84
Male,White,34,New York,New York,Handgun,Stranger,Yes,1,2,19
Male,Black,18,Long,Georgia,Rifle,Common-Law Husband,Yes,1,3,-1
Male,Black,27,Anderson,South Carolina,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,80,Los Angeles,California,Handgun,Husband,Yes,0,3,-1
Male,White,20,Sonoma,California,Handgun,Stranger,Yes,1,4,-1
Male,Black,49,Meriwether,Georgia,Handgun,Acquaintance,Yes,0,4,-1
Male,Black,26,District of Columbia,District of Columbia,,,Yes,1,2,14
Male,Black,31,Cook,Illinois,Handgun,,No,1,3,28
Male,White,25,Harris,Texas,Handgun,,No,1,2,62
Male,Black,23,New York,New York,Handgun,,Yes,1,2,7
Male,White,56,Hillsborough,Florida,Firearm,Acquaintance,Yes,0,2,-1
Female,White,61,Allegheny,Pennsylvania,Firearm,,No,0,2,-1
Male,Black,19,Orleans,Louisiana,Handgun,Acquaintance,Yes,1,2,22
Male,Black,24,Lake,Indiana,Handgun,Acquaintance,Yes,1,3,56
Female,White,29,Los Angeles,California,Strangulation,Stranger,Yes,1,2,-1
Female,White,22,Benton,Arkansas,Handgun,Wife,Yes,1,2,-1
Male,Black,24,Dane,Wisconsin,Handgun,Acquaintance,Yes,1,3,-1
Male,,20,Oklahoma,Oklahoma,Handgun,,No,1,2,74
Female,White,85,Wood,Texas,Handgun,Wife,Yes,0,4,-1
Male,Black,42,Ocean,New Jersey,Handgun,Acquaintance,Yes,1,2,-1
Male,Asian/Pacific Islander,30,Alameda,California,Blunt Object,,No,1,2,-1
Female,White,76,San Bernardino,California,Handgun,Wife,Yes,0,2,-1
Female,White,20,Tuscaloosa,Alabama,,Stranger,Yes,1,4,-1
Male,White,23,Los Angeles,California,Firearm,,No,1,2,54
Male,Asian/Pacific Islander,43,San Francisco,California,Knife,,Yes,0,3,-1
Male,White,35,New York,New York,Knife,Stranger,No,1,2,-1
Male,Black,46,Richmond,Virginia,Handgun,,Yes,1,3,51
Male,Black,39,New York,New York,,Stranger,Yes,1,2,3
Male,Black,37,Baltimore city,Maryland,Handgun,,No,1,2,6
Male,Black,37,Tarrant,Texas,Knife,,Yes,1,2,-1
Male,White,40,Palm Beach,Florida,Handgun,,No,1,2,-1
Male,White,39,Passaic,New Jersey,Knife,Acquaintance,Yes,1,2,-1
Female,White,45,Los Angeles,California,Handgun,Acquaintance,Yes,0,2,39
Male,White,34,Suffolk,Massachusetts,Handgun,Friend,Yes,1,2,-1
Male,Black,30,New York,New York,Handgun,,No,1,2,7
Male,Black,18,Los Angeles,California,Handgun,Stranger,Yes,1,3,45
Male,White,71,Anoka,Minnesota,Rifle,Neighbor,Yes,0,2,-1
Male,Black,19,Fayette,Kentucky,Handgun,,No,1,3,-1
Female,White,51,Chittenden,Vermont,Shotgun,Mother,Yes,0,4,-1
Male,Black,35,De Kalb,Georgia,Handgun,Acquaintance,Yes,1,2,26
Male,White,29,St. Louis,Missouri,Handgun,,No,1,2,-1
Male,White,19,Knott,Kentucky,Handgun,Acquaintance,Yes,1,1,-1
Female,White,2,Harris,Texas,Blunt Object,Acquaintance,Yes,1,2,-1
Female,White,48,Lake,California,Handgun,Girlfriend,Yes,0,2,-1
Male,White,48,Montgomery,Maryland,Blunt Object,,No,0,2,-1
Female,Black,7,Dallas,Texas,Fire,Family,Yes,1,2,-1
Male,White,22,Hartford,Connecticut,Explosives,Friend,Yes,1,4,-1
Male,White,34,Butler,Kentucky,Rifle,Stranger,Yes,1,2,-1
Male,White,13,Pierce,Washington,Shotgun,Stranger,Yes,1,1,-1
Male,Black,24,Fulton,Georgia,Handgun,Acquaintance,Yes,1,3,11
Female,Black,30,St. Louis city,Missouri,Handgun,Stranger,Yes,1,2,-1
Male,White,22,Suffolk,Massachusetts,Handgun,,Yes,1,2,-1
Male,White,29,New York,New York,Handgun,,Yes,1,2,1
Male,Black,25,Darlington,South Carolina,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,32,Cook,Illinois,Handgun,,No,1,3,28
Female,White,2,McLennan,Texas,Blunt Object,Daughter,Yes,1,2,-1
Male,White,38,Matagorda,Texas,Blunt Object,,No,1,4,-1
Male,White,41,Maricopa,Arizona,Knife,Boyfriend,Yes,0,4,-1
Male,White,45,Dallas,Texas,Handgun,Boyfriend,Yes,0,1,-1
Male,Black,33,Cook,Illinois,Firearm,,No,1,3,85
Male,Black,27,Los Angeles,California,Handgun,,No,1,3,27
Male,Black,83,Hennepin,Minnesota,Handgun,,No,0,3,-1
Male,Black,20,Burlington,New Jersey,Handgun,,No,1,4,-1
Female,Native American/Alaska Native,17,St. Tammany,Louisiana,Handgun,Girlfriend,Yes,1,0,-1
Male,White,27,Butler,Ohio,Handgun,Stranger,Yes,1,2,-1
Male,White,26,Maricopa,Arizona,Shotgun,Stranger,Yes,1,2,-1
Female,White,14,San Diego,California,,Family,Yes,1,2,-1
Male,Black,81,Cuyahoga,Ohio,Handgun,,No,0,2,-1
Female,White,50,Jackson,Alabama,Drowning,Stranger,Yes,0,4,-1
Male,White,7,Polk,Florida,Rifle,Son,Yes,1,2,-1
Male,White,62,Adams,Colorado,Blunt Object,Stranger,Yes,0,2,-1
Male,White,19,Los Angeles,California,Knife,,No,1,2,35
Female,White,26,New York,New York,Handgun,,No,1,2,-1
Male,Black,35,San Diego,California,Knife,Family,Yes,1,2,-1
Male,Black,25,Wayne,Michigan,Firearm,,Yes,1,3,55
Female,White,16,Los Angeles,California,Rifle,Common-Law Wife,Yes,1,2,-1
Male,White,29,Schoolcraft,Michigan,,Acquaintance,Yes,1,1,-1
Male,White,30,Kern,California,Firearm,,No,1,2,-1
Male,White,57,Gila,Arizona,Handgun,Stranger,Yes,0,4,-1
Male,Black,19,Vernon,Louisiana,Blunt Object,Acquaintance,Yes,1,3,-1
Female,White,14,Allegheny,Pennsylvania,Knife,,Yes,1,2,-1
Male,White,30,San Joaquin,California,Handgun,,Yes,1,2,-1
Male,Asian/Pacific Islander,26,St. Lawrence,New York,Firearm,,No,1,3,-1
Male,White,41,Harris,Texas,Knife,Brother,Yes,0,2,-1
Female,White,64,Clark,Nevada,Fire,Stranger,Yes,0,2,-1
Male,White,24,Los Angeles,California,Handgun,,No,1,2,16
Male,Black,99,Wayne,Michigan,Firearm,,No,0,3,-1
Female,Black,22,Pulaski,Arkansas,Handgun,Acquaintance,Yes,1,2,-1
Female,White,54,Northampton,Pennsylvania,Handgun,Stranger,Yes,0,2,-1
Male,Black,26,Cuyahoga,Ohio,,,No,1,2,25
Male,White,17,El Paso,Texas,Knife,Stranger,Yes,1,4,-1
Male,,99,New York,New York,Blunt Object,,No,0,2,-1
Male,Black,32,East Baton Rouge,Louisiana,Blunt Object,,No,1,3,-1
Male,White,32,Guilford,North Carolina,Handgun,Stranger,Yes,1,2,-1
Male,Black,33,Philadelphia,Pennsylvania,Handgun,,Yes,1,3,33
Male,White,23,Maricopa,Arizona,Handgun,Acquaintance,Yes,1,2,84
Male,White,24,Fort Bend,Texas,Handgun,Acquaintance,Yes,1,2,-1
Male,White,53,Los Angeles,California,Handgun,Acquaintance,No,0,2,16
Female,Black,48,Jefferson,Kentucky,Handgun,Wife,Yes,0,2,-1
Male,White,47,Lane,Oregon,Blunt Object,Friend,Yes,0,2,-1
Male,Black,45,Broward,Florida,Handgun,,No,1,3,-1
Male,Black,81,St. Louis city,Missouri,,,No,0,2,-1
Male,White,42,Los Angeles,California,Firearm,,No,0,2,54
Male,White,27,Jessamine,Kentucky,Handgun,,Yes,1,4,-1
Male,White,72,Douglas,Nebraska,Handgun,Stranger,Yes,0,2,-1
Male,White,35,Broward,Florida,Firearm,,Yes,1,2,-1
Male,White,80,Orange,California,Blunt Object,Acquaintance,Yes,0,2,-1
Male,White,28,Greene,Missouri,Handgun,,No,1,2,-1
Female,Black,2,Prince George's,Maryland,Blunt Object,Family,Yes,1,2,-1
Male,White,43,McLennan,Texas,Knife,Acquaintance,Yes,0,2,-1
Male,White,49,Wayne,Michigan,Firearm,,Yes,0,2,-1
Female,Black,27,Multnomah,Oregon,,Stranger,Yes,1,2,-1
Male,White,43,Pinal,Arizona,Knife,Acquaintance,Yes,0,2,-1
Male,Black,20,Prince George's,Maryland,Handgun,Stranger,Yes,1,3,-1
Male,White,42,Essex,New Jersey,Handgun,Stranger,Yes,0,2,-1
Female,Black,38,Baltimore,Maryland,Handgun,,Yes,1,2,-1
Male,White,61,DuPage,Illinois,Handgun,Stranger,Yes,0,4,-1
Male,White,16,Los Angeles,California,Handgun,Friend,Yes,1,2,-1
Male,White,19,New York,New York,Handgun,Stranger,Yes,1,2,19
Male,Black,24,Dade,Florida,Firearm,,No,1,2,81
Male,Black,37,East Baton Rouge,Louisiana,Knife,,No,1,3,-1
Male,Black,51,Pasquotank,North Carolina,Handgun,Acquaintance,Yes,0,4,-1
Female,White,59,Clark,Nevada,Handgun,Family,Yes,0,2,-1
Male,Black,25,Baltimore city,Maryland,Handgun,,Yes,1,2,6
Female,White,59,Waukesha,Wisconsin,Knife,Mother,Yes,0,4,-1
Male,White,42,Charleston,South Carolina,Handgun,Acquaintance,Yes,0,2,-1
Female,White,1,Bartow,Georgia,,Daughter,Yes,1,0,-1
Female,White,99,Tarrant,Texas,Blunt Object,Daughter,Yes,0,2,-1
Male,Black,22,Scotland,North Carolina,Handgun,Acquaintance,Yes,1,3,-1
Male,Black,24,New York,New York,Knife,Acquaintance,No,1,2,18
Male,Black,49,Cook,Illinois,Blunt Object,Friend,Yes,0,3,-1
Male,White,30,Kendall,Texas,Shotgun,Stranger,Yes,1,1,-1
Male,Black,28,Mobile,Alabama,Handgun,,No,1,2,71
Male,Black,37,District of Columbia,District of Columbia,Firearm,,No,1,2,42
Female,White,0,St. Louis,Missouri,Suffocation,Daughter,Yes,1,2,-1
Male,Black,0,Philadelphia,Pennsylvania,,Son,Yes,1,3,-1
Female,White,29,El Paso,Colorado,Knife,,No,1,0,-1
Female,Black,17,Cook,Illinois,Handgun,Stranger,Yes,1,2,-1
Male,,43,Honolulu,Hawaii,,,No,0,2,-1
Male,White,42,Clark,Nevada,Knife,,No,0,2,-1
Male,Black,44,Los Angeles,California,Knife,Boyfriend,Yes,1,3,-1
Female,White,23,Pima,Arizona,Knife,Acquaintance,Yes,1,2,-1
Female,Black,30,Erie,New York,Handgun,Girlfriend,Yes,1,2,-1
Male,White,19,Bergen,New Jersey,Rifle,Acquaintance,Yes,1,4,-1
Male,White,99,Washtenaw,Michigan,Handgun,,Yes,0,4,-1
Female,White,49,Faulkner,Arkansas,Knife,Stranger,Yes,0,4,-1
Male,White,56,Fresno,California,Knife,,No,0,2,-1
Male,White,79,Cherokee,Georgia,Firearm,Acquaintance,No,0,2,-1
Female,Black,37,Jefferson,Alabama,Handgun,Stranger,Yes,1,2,-1
Male,Black,49,Oklahoma,Oklahoma,Blunt Object,Acquaintance,Yes,0,3,-1
Female,Asian/Pacific Islander,60,Ramsey,Minnesota,Blunt Object,Wife,Yes,0,2,-1
Male,Black,35,New York,New York,Handgun,,Yes,1,2,7
Male,Black,34,Oklahoma,Oklahoma,Knife,Brother,Yes,1,3,-1
Male,Black,42,Fulton,Georgia,Handgun,,Yes,1,3,11
Female,White,89,Kent,Michigan,Suffocation,,No,0,2,-1
Male,Black,36,Davidson,Tennessee,Blunt Object,Acquaintance,Yes,1,3,-1
Male,White,28,Sumter,South Carolina,Handgun,Stranger,Yes,1,4,-1
Male,Black,16,Cook,Illinois,Firearm,Stranger,Yes,1,3,-1
Male,White,36,St. Clair,Illinois,Shotgun,,No,1,4,-1
Male,White,24,Monmouth,New Jersey,Knife,Acquaintance,Yes,1,1,-1
Male,Black,27,Baltimore city,Maryland,Handgun,,No,1,2,6
Female,White,20,Maricopa,Arizona,Strangulation,Girlfriend,Yes,1,2,-1
Male,Black,30,Caddo,Louisiana,Handgun,Acquaintance,Yes,1,2,-1
Female,White,37,Snohomish,Washington,,Acquaintance,Yes,1,2,-1
Male,White,19,San Mateo,California,Shotgun,Acquaintance,Yes,1,2,-1
Female,White,29,Camden,New Jersey,Firearm,Acquaintance,Yes,1,4,-1
Male,Black,24,Baltimore city,Maryland,Shotgun,Family,Yes,1,2,-1
Male,Black,31,Hennepin,Minnesota,Handgun,,No,1,3,64
Male,White,27,Bernalillo,New Mexico,Handgun,,No,1,2,-1
Male,White,27,Montgomery,Pennsylvania,Handgun,Stranger,Yes,1,2,-1
Male,Black,40,Chickasaw,Mississippi,Knife,Boyfriend,Yes,1,3,-1
Male,Black,34,Aiken,South Carolina,Handgun,,No,1,3,-1
